instName, numOfJobs, numOfThreads, timeLimit, feasible, optimal, globalUB, globalLB, gap,rootUB, rootLB, timeCost, timeOnRoot, timeOnCG, timeOnRMP, timeOnPP, timeOnHeuristics, cntRMPCall, cntPPCall, cntHeuristicsCall, numOfNodes, numOfNodesSolved, numOfNodesRemained, numOfNodesPrunedByInfeasible, numOfNodesPrunedByBound, numOfNodesPrunedByOptimal, numOfLabels, numOfLabelsPrunedByLb, numOfLabelsDominated
L_00000404,90,1,3600,1,1,2728.000, 2728.000, 0.000, 2735.000, 2717.000,4.769, 0.369, 4.074, 1.127, 1.320, 0.015,119, 119, 75,151,77,74,1,1,0,725074,690361,0,
L_00000405,90,1,3600,1,1,2669.000, 2669.000, 0.000, 2670.000, 2652.000,0.923, 0.355, 0.905, 0.148, 0.653, 0.005,28, 28, 8,17,9,8,1,0,0,331033,316234,0,
L_00000406,90,1,3600,1,1,2382.000, 2382.000, 0.000, 2384.000, 2381.000,0.861, 0.409, 0.841, 0.133, 0.519, 0.006,33, 33, 15,31,16,15,1,0,0,374707,352142,0,
L_00000407,90,1,3600,1,1,2641.000, 2641.000, 0.000, 2646.000, 2622.000,6.184, 0.437, 5.592, 1.256, 2.214, 0.014,144, 144, 77,155,114,41,1,36,0,1088396,1044073,0,
L_00000408,90,1,3600,1,1,2536.000, 2536.000, 0.000, 2537.000, 2528.000,0.668, 0.486, 0.652, 0.058, 0.541, 0.004,21, 21, 4,9,5,4,1,0,0,285483,271745,0,
L_00000409,90,1,3600,1,1,2526.000, 2526.000, 0.000, 2526.000, 2517.000,0.457, 0.285, 0.444, 0.063, 0.356, 0.004,17, 17, 1,3,3,0,1,1,0,202194,191846,0,
L_00000410,90,1,3600,1,1,2668.000, 2668.000, 0.000, 2668.000, 2651.000,0.506, 0.336, 0.495, 0.086, 0.377, 0.004,18, 18, 1,3,3,0,1,1,0,207535,197309,0,
L_00000411,90,1,3600,1,1,2505.000, 2505.000, 0.000, 2509.000, 2494.000,0.487, 0.283, 0.472, 0.098, 0.346, 0.004,20, 20, 2,5,3,2,1,0,0,225756,211514,0,
L_00000412,90,1,3600,1,1,2549.000, 2549.000, 0.000, 2549.000, 2542.000,0.398, 0.281, 0.386, 0.051, 0.309, 0.004,15, 15, 1,3,3,0,1,1,0,164391,156400,0,
L_00000413,90,1,3600,1,1,2537.000, 2537.000, 0.000, 2538.000, 2529.000,0.391, 0.320, 0.376, 0.044, 0.311, 0.005,14, 14, 2,5,3,2,1,0,0,224350,211123,0,
L_00000414,90,1,3600,1,1,2611.000, 2611.000, 0.000, 2612.000, 2611.000,0.525, 0.331, 0.510, 0.056, 0.416, 0.004,20, 20, 3,7,4,3,1,0,0,237938,226308,0,
L_00000415,90,1,3600,1,1,2612.000, 2612.000, 0.000, 2615.000, 2612.000,0.545, 0.289, 0.529, 0.064, 0.370, 0.004,23, 23, 8,17,9,8,1,0,0,225243,214488,0,
L_00000416,90,1,3600,1,1,2596.000, 2596.000, 0.000, 2597.000, 2594.000,1.334, 0.316, 1.270, 0.249, 0.670, 0.007,48, 48, 26,53,27,26,1,0,0,369307,351608,0,
L_00000417,90,1,3600,1,1,2467.000, 2467.000, 0.000, 2469.000, 2452.000,0.523, 0.342, 0.510, 0.081, 0.400, 0.004,18, 18, 2,5,3,2,1,0,0,221842,211067,0,
L_00000418,90,1,3600,1,1,2535.000, 2535.000, 0.000, 2540.000, 2527.000,0.545, 0.284, 0.528, 0.062, 0.446, 0.004,16, 16, 2,5,3,2,1,0,0,279479,264784,0,
L_00000419,90,1,3600,1,1,2425.000, 2425.000, 0.000, 2428.000, 2406.000,1.147, 0.426, 1.129, 0.240, 0.764, 0.005,31, 31, 5,11,8,3,1,2,0,456396,433480,0,
L_00000420,90,1,3600,1,1,2805.000, 2805.000, 0.000, 2805.000, 2802.000,0.492, 0.401, 0.478, 0.058, 0.395, 0.004,19, 19, 1,3,3,0,1,1,0,200573,190569,0,
L_00000421,90,1,3600,1,1,2479.000, 2479.000, 0.000, 2482.000, 2465.000,3.939, 0.399, 3.487, 0.801, 1.368, 0.011,89, 89, 51,103,55,48,1,3,0,790062,755783,0,
L_00000422,90,1,3600,1,1,2359.000, 2359.000, 0.000, 2359.000, 2355.000,0.536, 0.424, 0.525, 0.062, 0.433, 0.004,18, 18, 1,3,3,0,1,1,0,256719,243533,0,
L_00000423,90,1,3600,1,1,2458.000, 2458.000, 0.000, 2458.000, 2442.000,0.570, 0.331, 0.558, 0.073, 0.461, 0.004,18, 18, 1,3,3,0,1,1,0,275301,259988,0,
L_00000424,90,1,3600,1,1,2528.000, 2528.000, 0.000, 2531.000, 2519.000,1.643, 0.338, 1.541, 0.296, 0.914, 0.009,50, 50, 25,51,26,25,1,0,0,491621,469873,0,
L_00000425,90,1,3600,1,1,2657.000, 2657.000, 0.000, 2662.000, 2639.000,13.610, 0.312, 11.799, 3.696, 3.653, 0.015,192, 192, 126,253,129,124,1,2,0,1961873,1878068,0,
L_00000426,90,1,3600,1,1,2469.000, 2469.000, 0.000, 2470.000, 2454.000,0.711, 0.316, 0.696, 0.135, 0.486, 0.003,30, 30, 6,13,7,6,1,0,0,296495,280413,0,
L_00000427,90,1,3600,1,1,2591.000, 2591.000, 0.000, 2593.000, 2589.000,0.664, 0.459, 0.646, 0.052, 0.526, 0.007,21, 21, 7,15,8,7,1,0,0,317344,300948,0,
L_00000428,90,1,3600,1,1,2864.000, 2864.000, 0.000, 2870.000, 2843.000,19.828, 0.467, 16.805, 5.379, 2.918, 0.048,462, 462, 322,645,409,236,2,85,0,1473796,1404417,0,
L_00000429,90,1,3600,1,1,2681.000, 2681.000, 0.000, 2685.000, 2666.000,2.950, 0.402, 2.557, 0.771, 0.982, 0.008,76, 76, 37,75,41,34,1,3,0,545054,515366,0,
L_00000430,90,1,3600,1,1,2512.000, 2512.000, 0.000, 2515.000, 2502.000,0.519, 0.326, 0.505, 0.054, 0.421, 0.005,17, 17, 2,5,3,2,1,0,0,224185,213097,0,
L_00000431,90,1,3600,1,1,2611.000, 2611.000, 0.000, 2612.000, 2611.000,0.542, 0.397, 0.526, 0.055, 0.446, 0.003,18, 18, 2,5,3,2,1,0,0,268184,255285,0,
L_00000432,90,1,3600,1,1,2788.000, 2788.000, 0.000, 2791.000, 2783.000,0.560, 0.345, 0.546, 0.049, 0.456, 0.003,18, 18, 3,7,4,3,1,0,0,299296,283741,0,
L_00000433,90,1,3600,1,1,2467.000, 2467.000, 0.000, 2467.000, 2452.000,0.593, 0.388, 0.582, 0.058, 0.501, 0.004,17, 17, 1,3,3,0,1,1,0,413871,385265,0,
L_00000434,90,1,3600,1,1,2482.000, 2482.000, 0.000, 2487.000, 2469.000,0.535, 0.335, 0.521, 0.072, 0.422, 0.004,18, 18, 2,5,3,2,1,0,0,232707,219612,0,
L_00000435,90,1,3600,1,1,2260.000, 2260.000, 0.000, 2260.000, 2246.000,0.551, 0.455, 0.537, 0.063, 0.442, 0.004,16, 16, 1,3,3,0,1,1,0,270237,254823,0,
L_00000436,90,1,3600,1,1,2428.000, 2428.000, 0.000, 2428.000, 2409.000,0.513, 0.308, 0.500, 0.082, 0.388, 0.004,18, 18, 1,3,3,0,1,1,0,236897,223164,0,
L_00000437,90,1,3600,1,1,2532.000, 2532.000, 0.000, 2535.000, 2524.000,0.564, 0.476, 0.549, 0.067, 0.453, 0.003,19, 19, 2,5,3,2,1,0,0,278563,265082,0,
L_00000438,90,1,3600,1,1,2490.000, 2490.000, 0.000, 2493.000, 2477.000,0.610, 0.311, 0.592, 0.075, 0.460, 0.005,22, 22, 5,11,6,5,1,0,0,305771,289170,0,
L_00000439,90,1,3600,1,1,2564.000, 2564.000, 0.000, 2568.000, 2559.000,1.537, 0.362, 1.517, 0.263, 0.957, 0.008,44, 44, 19,39,20,19,1,0,0,529715,505592,0,
L_00000440,90,1,3600,1,1,2573.000, 2573.000, 0.000, 2576.000, 2569.000,0.444, 0.317, 0.427, 0.047, 0.352, 0.004,18, 18, 3,7,4,3,1,0,0,195109,184309,0,
L_00000441,90,1,3600,1,1,2582.000, 2582.000, 0.000, 2582.000, 2579.000,0.687, 0.366, 0.675, 0.084, 0.552, 0.004,22, 22, 1,3,3,0,1,1,0,302349,288140,0,
L_00000442,90,1,3600,1,1,2343.000, 2343.000, 0.000, 2343.000, 2338.000,0.554, 0.417, 0.540, 0.072, 0.442, 0.004,18, 18, 1,3,3,0,1,1,0,282231,263965,0,
L_00000443,90,1,3600,1,1,2488.000, 2488.000, 0.000, 2488.000, 2475.000,0.681, 0.318, 0.668, 0.092, 0.543, 0.004,20, 20, 1,3,3,0,1,1,0,326284,309947,0,
L_00000444,90,1,3600,1,1,2648.000, 2648.000, 0.000, 2649.000, 2629.000,0.824, 0.337, 0.791, 0.136, 0.551, 0.003,26, 26, 7,15,8,7,1,0,0,297750,283658,0,
L_00000445,90,1,3600,1,1,2737.000, 2737.000, 0.000, 2737.000, 2727.000,0.469, 0.297, 0.458, 0.060, 0.371, 0.004,18, 18, 1,3,3,0,1,1,0,214123,202899,0,
L_00000446,90,1,3600,1,1,2432.000, 2432.000, 0.000, 2432.000, 2414.000,0.702, 0.236, 0.689, 0.169, 0.489, 0.004,25, 25, 1,3,3,0,1,1,0,304779,285675,0,
L_00000447,90,1,3600,1,1,2286.000, 2286.000, 0.000, 2286.000, 2275.000,0.567, 0.369, 0.553, 0.057, 0.469, 0.004,17, 17, 1,3,3,0,1,1,0,276294,259694,0,
L_00000448,90,1,3600,1,1,2218.000, 2218.000, 0.000, 2218.000, 2200.000,0.549, 0.314, 0.536, 0.110, 0.401, 0.004,21, 21, 1,3,3,0,1,1,0,283615,264024,0,
L_00000449,90,1,3600,1,1,2671.000, 2671.000, 0.000, 2673.000, 2655.000,0.818, 0.328, 0.802, 0.071, 0.688, 0.004,21, 21, 4,9,5,4,1,0,0,350040,333720,0,
L_00000450,100,1,3600,1,1,2780.000, 2780.000, 0.000, 2782.000, 2774.000,2.045, 0.457, 2.022, 0.387, 1.166, 0.007,53, 53, 24,49,25,24,1,0,0,586550,558854,0,
L_00000451,100,1,3600,1,1,2990.000, 2990.000, 0.000, 2991.000, 2983.000,0.987, 0.583, 0.972, 0.104, 0.743, 0.005,27, 27, 9,19,10,9,1,0,0,339276,324053,0,
L_00000452,100,1,3600,1,1,2676.000, 2676.000, 0.000, 2676.000, 2660.000,0.884, 0.528, 0.871, 0.150, 0.678, 0.003,24, 24, 1,3,3,0,1,1,0,356776,336772,0,
L_00000453,100,1,3600,1,1,2838.000, 2838.000, 0.000, 2838.000, 2838.000,0.515, 0.502, 0.502, 0.043, 0.447, 0.004,15, 15, 1,3,1,2,0,0,0,251804,238572,0,
L_00000454,100,1,3600,1,1,2811.000, 2811.000, 0.000, 2815.000, 2809.000,3.151, 0.526, 3.120, 0.811, 1.512, 0.009,70, 70, 31,63,33,30,1,1,0,768587,732548,0,
L_00000455,100,1,3600,1,1,2673.000, 2673.000, 0.000, 2673.000, 2657.000,0.700, 0.439, 0.686, 0.099, 0.557, 0.003,19, 19, 1,3,3,0,1,1,0,266096,252563,0,
L_00000456,100,1,3600,1,1,2690.000, 2690.000, 0.000, 2690.000, 2675.000,0.687, 0.427, 0.674, 0.077, 0.567, 0.003,17, 17, 1,3,3,0,1,1,0,320345,304165,0,
L_00000457,100,1,3600,1,1,2992.000, 2992.000, 0.000, 2992.000, 2986.000,0.896, 0.656, 0.870, 0.084, 0.739, 0.008,18, 18, 1,3,3,0,1,1,0,270508,257389,0,
L_00000458,100,1,3600,1,1,2937.000, 2937.000, 0.000, 2939.000, 2925.000,1.408, 0.541, 1.393, 0.203, 1.105, 0.003,27, 27, 4,9,5,4,1,0,0,586008,559776,0,
L_00000459,100,1,3600,1,1,2648.000, 2648.000, 0.000, 2648.000, 2629.000,1.277, 0.527, 1.263, 0.234, 0.991, 0.004,26, 26, 1,3,3,0,1,1,0,512713,488170,0,
L_00000460,100,1,3600,1,1,2810.000, 2810.000, 0.000, 2812.000, 2807.000,0.780, 0.516, 0.765, 0.083, 0.591, 0.004,22, 22, 6,13,7,6,1,0,0,289671,276800,0,
L_00000461,100,1,3600,1,1,2969.000, 2969.000, 0.000, 2975.000, 2960.000,0.807, 0.532, 0.793, 0.094, 0.636, 0.004,20, 20, 2,5,3,2,1,0,0,315096,300503,0,
L_00000462,100,1,3600,1,1,2831.000, 2831.000, 0.000, 2832.000, 2831.000,1.131, 0.629, 1.118, 0.099, 0.963, 0.004,23, 23, 3,7,4,3,1,0,0,453293,434915,0,
L_00000463,100,1,3600,1,1,2708.000, 2708.000, 0.000, 2708.000, 2695.000,0.612, 0.477, 0.599, 0.096, 0.468, 0.003,21, 21, 1,3,3,0,1,1,0,264393,250652,0,
L_00000464,100,1,3600,1,1,2678.000, 2678.000, 0.000, 2678.000, 2662.000,0.948, 0.537, 0.935, 0.131, 0.769, 0.003,24, 24, 1,3,3,0,1,1,0,433193,413960,0,
L_00000465,100,1,3600,1,1,3014.000, 3014.000, 0.000, 3018.000, 3010.000,0.717, 0.497, 0.703, 0.065, 0.603, 0.004,17, 17, 2,5,3,2,1,0,0,299491,286653,0,
L_00000466,100,1,3600,1,1,2350.000, 2350.000, 0.000, 2350.000, 2345.000,0.751, 0.465, 0.736, 0.098, 0.600, 0.003,19, 19, 1,3,3,0,1,1,0,303694,288336,0,
L_00000467,100,1,3600,1,1,2522.000, 2522.000, 0.000, 2522.000, 2513.000,0.671, 0.532, 0.659, 0.056, 0.573, 0.004,14, 14, 1,3,3,0,1,1,0,357413,333865,0,
L_00000468,100,1,3600,1,1,2554.000, 2554.000, 0.000, 2555.000, 2548.000,1.628, 0.696, 1.608, 0.222, 1.145, 0.007,37, 37, 15,31,16,15,1,0,0,639349,611682,0,
L_00000469,100,1,3600,1,1,2703.000, 2703.000, 0.000, 2703.000, 2690.000,0.848, 0.550, 0.835, 0.118, 0.672, 0.003,21, 21, 1,3,3,0,1,1,0,364322,346364,0,
L_00000470,100,1,3600,1,1,2715.000, 2715.000, 0.000, 2715.000, 2703.000,0.728, 0.635, 0.715, 0.092, 0.589, 0.003,19, 19, 1,3,3,0,1,1,0,293544,280510,0,
L_00000471,100,1,3600,1,1,2899.000, 2899.000, 0.000, 2900.000, 2883.000,0.787, 0.366, 0.770, 0.110, 0.575, 0.005,23, 23, 6,13,7,6,1,0,0,290402,276617,0,
L_00000472,100,1,3600,1,1,2678.000, 2678.000, 0.000, 2679.000, 2662.000,24.688, 0.509, 21.466, 6.865, 5.934, 0.027,273, 273, 179,359,185,174,1,5,0,3266516,3126098,0,
L_00000473,100,1,3600,1,1,2836.000, 2836.000, 0.000, 2836.000, 2836.000,0.499, 0.486, 0.486, 0.064, 0.411, 0.004,16, 16, 1,3,1,2,0,0,0,226778,215009,0,
L_00000474,100,1,3600,1,1,2722.000, 2722.000, 0.000, 2726.000, 2711.000,1.284, 0.486, 1.248, 0.235, 0.846, 0.005,34, 34, 10,21,11,10,1,0,0,511971,482035,0,
L_00000475,100,1,3600,1,1,2800.000, 2800.000, 0.000, 2801.000, 2796.000,1.050, 0.674, 1.035, 0.127, 0.763, 0.005,28, 28, 11,23,12,11,1,0,0,403941,387073,0,
L_00000476,100,1,3600,1,1,2679.000, 2679.000, 0.000, 2680.000, 2663.000,0.779, 0.478, 0.767, 0.132, 0.601, 0.004,21, 21, 2,5,3,2,1,0,0,340224,322520,0,
L_00000477,100,1,3600,1,1,2731.000, 2731.000, 0.000, 2733.000, 2721.000,0.774, 0.447, 0.757, 0.121, 0.576, 0.004,21, 21, 3,7,4,3,1,0,0,293121,278697,0,
L_00000478,100,1,3600,1,1,2562.000, 2562.000, 0.000, 2562.000, 2557.000,0.885, 0.654, 0.871, 0.091, 0.744, 0.004,17, 17, 1,3,3,0,1,1,0,426525,406404,0,
L_00000479,100,1,3600,1,1,2675.000, 2675.000, 0.000, 2677.000, 2659.000,2.092, 0.454, 2.077, 0.095, 1.947, 0.004,19, 19, 2,5,3,2,1,0,0,750342,730227,0,
L_00000480,100,1,3600,1,1,2882.000, 2882.000, 0.000, 2882.000, 2865.000,0.901, 0.495, 0.889, 0.151, 0.708, 0.004,22, 22, 1,3,3,0,1,1,0,372563,354456,0,
L_00000481,100,1,3600,1,1,2797.000, 2797.000, 0.000, 2797.000, 2793.000,0.766, 0.578, 0.753, 0.067, 0.650, 0.004,18, 18, 1,3,3,0,1,1,0,326890,311722,0,
L_00000482,100,1,3600,1,1,2810.000, 2810.000, 0.000, 2813.000, 2807.000,0.711, 0.353, 0.694, 0.077, 0.543, 0.004,22, 22, 6,13,7,6,1,0,0,251107,239974,0,
L_00000483,100,1,3600,1,1,3127.000, 3127.000, 0.000, 3127.000, 3112.000,0.529, 0.382, 0.516, 0.064, 0.423, 0.003,16, 16, 1,3,3,0,1,1,0,263205,248868,0,
L_00000484,100,1,3600,1,1,2489.000, 2489.000, 0.000, 2489.000, 2476.000,1.227, 0.464, 1.213, 0.208, 0.963, 0.004,29, 29, 1,3,3,0,1,1,0,547853,520978,0,
L_00000485,100,1,3600,1,1,3170.000, 3170.000, 0.000, 3172.000, 3159.000,4.474, 0.634, 4.050, 0.841, 1.806, 0.015,96, 96, 54,109,62,47,1,7,0,927001,888662,0,
L_00000486,100,1,3600,1,1,2649.000, 2649.000, 0.000, 2650.000, 2630.000,0.901, 0.588, 0.885, 0.174, 0.673, 0.004,27, 27, 2,5,3,2,1,0,0,353433,333875,0,
L_00000487,100,1,3600,1,1,3141.000, 3141.000, 0.000, 3153.000, 3128.000,1.747, 0.598, 1.705, 0.298, 1.180, 0.005,40, 40, 14,29,15,14,1,0,0,594805,569314,0,
L_00000488,100,1,3600,1,1,2957.000, 2957.000, 0.000, 2961.000, 2947.000,1.046, 0.584, 1.029, 0.143, 0.775, 0.005,29, 29, 7,15,8,7,1,0,0,338564,323062,0,
L_00000489,100,1,3600,1,1,2877.000, 2877.000, 0.000, 2877.000, 2859.000,0.792, 0.424, 0.778, 0.131, 0.619, 0.004,21, 21, 1,3,3,0,1,1,0,313573,298133,0,
L_00000490,100,1,3600,1,1,2772.000, 2772.000, 0.000, 2772.000, 2766.000,0.736, 0.411, 0.722, 0.082, 0.606, 0.004,17, 17, 1,3,3,0,1,1,0,331241,315756,0,
L_00000491,100,1,3600,1,1,2935.000, 2935.000, 0.000, 2935.000, 2923.000,0.734, 0.521, 0.721, 0.080, 0.611, 0.004,21, 21, 1,3,3,0,1,1,0,310899,296823,0,
L_00000492,100,1,3600,1,1,3013.000, 3013.000, 0.000, 3013.000, 3009.000,0.684, 0.579, 0.672, 0.076, 0.559, 0.004,19, 19, 1,3,3,0,1,1,0,351855,329427,0,
L_00000493,100,1,3600,1,1,3107.000, 3107.000, 0.000, 3109.000, 3090.000,3.704, 0.452, 3.306, 0.777, 1.689, 0.004,69, 69, 32,65,36,29,1,3,0,745982,717759,0,
L_00000494,100,1,3600,1,1,3234.000, 3234.000, 0.000, 3240.000, 3230.000,1.749, 0.426, 1.692, 0.424, 0.820, 0.005,54, 54, 26,53,28,25,1,1,0,429853,407068,0,
L_00000495,100,1,3600,1,1,2976.000, 2976.000, 0.000, 2976.000, 2968.000,0.815, 0.539, 0.802, 0.069, 0.701, 0.003,19, 19, 1,3,3,0,1,1,0,352621,338080,0,
L_00000496,100,1,3600,1,1,2886.000, 2886.000, 0.000, 2886.000, 2869.000,0.832, 0.450, 0.818, 0.112, 0.675, 0.004,20, 20, 1,3,3,0,1,1,0,344763,328959,0,
L_00000497,100,1,3600,1,1,3025.000, 3025.000, 0.000, 3026.000, 3022.000,0.718, 0.419, 0.701, 0.085, 0.530, 0.005,23, 23, 7,15,8,7,1,0,0,279260,266770,0,
L_00000498,100,1,3600,1,1,2774.000, 2774.000, 0.000, 2777.000, 2768.000,0.561, 0.509, 0.547, 0.065, 0.444, 0.004,16, 16, 2,5,3,2,1,0,0,225969,215237,0,
L_00000499,100,1,3600,1,1,2654.000, 2654.000, 0.000, 2658.000, 2636.000,1.514, 0.604, 1.495, 0.390, 0.979, 0.004,36, 36, 6,13,7,6,1,0,0,510178,484032,0,
L_00000500,150,1,3600,1,1,4073.000, 4073.000, 0.000, 4073.000, 4065.000,2.755, 2.187, 2.742, 0.228, 2.403, 0.005,24, 24, 1,3,3,0,1,1,0,805482,775894,0,
L_00000501,150,1,3600,1,1,4038.000, 4038.000, 0.000, 4038.000, 4026.000,2.285, 1.714, 2.267, 0.262, 1.885, 0.007,25, 25, 1,3,3,0,1,1,0,621671,597676,0,
L_00000502,150,1,3600,1,1,4050.000, 4050.000, 0.000, 4050.000, 4039.000,3.717, 2.938, 3.703, 0.271, 3.313, 0.006,26, 26, 1,3,3,0,1,1,0,1034032,1003632,0,
L_00000503,150,1,3600,1,1,4119.000, 4119.000, 0.000, 4121.000, 4115.000,2.701, 1.809, 2.679, 0.226, 2.268, 0.011,24, 24, 3,7,4,3,1,0,0,791053,761957,0,
L_00000504,150,1,3600,1,1,4080.000, 4080.000, 0.000, 4080.000, 4072.000,3.132, 2.371, 3.119, 0.292, 2.704, 0.004,27, 27, 1,3,3,0,1,1,0,809789,782279,0,
L_00000505,150,1,3600,1,1,4030.000, 4030.000, 0.000, 4030.000, 4017.000,7.047, 2.719, 7.033, 0.844, 5.975, 0.004,49, 49, 1,3,3,0,1,1,0,1904082,1837517,0,
L_00000506,150,1,3600,1,1,4427.000, 4427.000, 0.000, 4427.000, 4410.000,2.923, 1.677, 2.910, 0.410, 2.391, 0.004,30, 30, 1,3,3,0,1,1,0,769195,739923,0,
L_00000507,150,1,3600,1,1,4220.000, 4220.000, 0.000, 4220.000, 4204.000,2.715, 2.301, 2.703, 0.309, 2.258, 0.005,30, 30, 1,3,3,0,1,1,0,706219,680581,0,
L_00000508,150,1,3600,1,1,4289.000, 4289.000, 0.000, 4289.000, 4280.000,3.465, 3.044, 3.452, 0.225, 3.102, 0.005,28, 28, 1,3,3,0,1,1,0,920949,892484,0,
L_00000509,150,1,3600,1,1,4359.000, 4359.000, 0.000, 4359.000, 4357.000,2.676, 2.351, 2.664, 0.146, 2.417, 0.005,21, 21, 1,3,3,0,1,1,0,826224,788927,0,
L_00000510,150,1,3600,1,1,4283.000, 4283.000, 0.000, 4283.000, 4274.000,2.258, 1.833, 2.242, 0.290, 1.826, 0.005,28, 28, 1,3,3,0,1,1,0,619667,593310,0,
L_00000511,150,1,3600,1,1,4268.000, 4268.000, 0.000, 4268.000, 4257.000,3.289, 2.282, 3.275, 0.283, 2.863, 0.004,27, 27, 1,3,3,0,1,1,0,939147,908591,0,
L_00000512,150,1,3600,1,1,4206.000, 4206.000, 0.000, 4206.000, 4189.000,3.649, 2.719, 3.635, 0.414, 3.105, 0.004,33, 33, 1,3,3,0,1,1,0,862888,828592,0,
L_00000513,150,1,3600,1,1,4124.000, 4124.000, 0.000, 4124.000, 4121.000,2.399, 2.283, 2.386, 0.162, 2.117, 0.005,22, 22, 1,3,3,0,1,1,0,662973,640137,0,
L_00000514,150,1,3600,1,1,4486.000, 4486.000, 0.000, 4490.000, 4475.000,5.998, 5.310, 5.980, 0.262, 5.502, 0.006,32, 32, 4,9,5,4,1,0,0,1590220,1530237,0,
L_00000515,150,1,3600,1,1,4490.000, 4490.000, 0.000, 4492.000, 4479.000,3.310, 2.737, 3.295, 0.233, 2.896, 0.005,27, 27, 3,7,4,3,1,0,0,984969,946565,0,
L_00000516,150,1,3600,1,1,4127.000, 4127.000, 0.000, 4127.000, 4124.000,920.431, 917.893, 920.416, 0.209, 918.116, 0.004,25, 25, 1,3,3,0,1,1,0,873485,846807,0,
L_00000517,150,1,3600,1,1,4188.000, 4188.000, 0.000, 4190.000, 4169.000,3.213, 2.415, 3.196, 0.340, 2.738, 0.005,28, 28, 2,5,3,2,1,0,0,839049,811220,0,
L_00000518,150,1,3600,1,1,4095.000, 4095.000, 0.000, 4095.000, 4089.000,1616.197, 1615.904, 1616.185, 0.239, 1615.825, 0.005,25, 25, 1,3,3,0,1,1,0,1252090,1192041,0,
L_00000519,150,1,3600,1,1,4138.000, 4138.000, 0.000, 4138.000, 4136.000,3.243, 2.445, 3.231, 0.210, 2.897, 0.004,24, 24, 1,3,3,0,1,1,0,862717,833290,0,
L_00000520,150,1,3600,1,1,4064.000, 4064.000, 0.000, 4066.000, 4055.000,802.678, 801.001, 802.649, 798.050, 4.378, 0.010,27, 27, 2,5,3,2,1,0,0,936809,906639,0,
L_00000521,150,1,3600,1,1,4286.000, 4286.000, 0.000, 4291.000, 4277.000,6.978, 3.142, 6.951, 1.317, 4.402, 0.011,54, 54, 16,33,17,16,1,0,0,1207000,1161974,0,
L_00000522,150,1,3600,1,1,4235.000, 4235.000, 0.000, 4236.000, 4221.000,2.896, 2.196, 2.881, 0.321, 2.443, 0.005,28, 28, 2,5,3,2,1,0,0,795350,763646,0,
L_00000523,150,1,3600,1,1,4401.000, 4401.000, 0.000, 4402.000, 4382.000,4.631, 2.827, 4.613, 0.790, 3.676, 0.006,39, 39, 2,5,3,2,1,0,0,1046385,1007355,0,
L_00000524,150,1,3600,1,1,3841.000, 3841.000, 0.000, 3842.000, 3832.000,2.394, 1.613, 2.380, 0.365, 1.883, 0.005,30, 30, 2,5,3,2,1,0,0,673646,643819,0,
L_00000525,150,1,3600,1,1,4098.000, 4098.000, 0.000, 4098.000, 4092.000,2.386, 1.873, 2.371, 0.236, 2.010, 0.005,23, 23, 1,3,3,0,1,1,0,703314,671946,0,
L_00000526,150,1,3600,1,1,4292.000, 4292.000, 0.000, 4293.000, 4284.000,3.647, 2.812, 3.631, 0.203, 3.293, 0.004,26, 26, 2,5,3,2,1,0,0,984497,953397,0,
L_00000527,150,1,3600,1,1,4339.000, 4339.000, 0.000, 4339.000, 4335.000,2.360, 1.991, 2.348, 0.168, 2.064, 0.004,23, 23, 1,3,3,0,1,1,0,648512,627200,0,
L_00000528,150,1,3600,1,1,4014.000, 4014.000, 0.000, 4016.000, 4000.000,2.799, 2.129, 2.783, 0.329, 2.333, 0.006,27, 27, 2,5,3,2,1,0,0,855722,821058,0,
L_00000529,150,1,3600,1,1,4259.000, 4259.000, 0.000, 4259.000, 4247.000,2.695, 2.146, 2.682, 0.211, 2.373, 0.005,25, 25, 1,3,3,0,1,1,0,754278,725890,0,
L_00000530,150,1,3600,1,1,4406.000, 4406.000, 0.000, 4406.000, 4387.000,4.121, 2.664, 4.108, 0.625, 3.361, 0.005,36, 36, 1,3,3,0,1,1,0,1030806,992606,0,
L_00000531,150,1,3600,1,1,3972.000, 3972.000, 0.000, 3972.000, 3954.000,3.701, 2.057, 3.687, 0.691, 2.878, 0.004,35, 35, 1,3,3,0,1,1,0,1020546,978630,0,
L_00000532,150,1,3600,1,1,4270.000, 4270.000, 0.000, 4274.000, 4259.000,2.709, 1.861, 2.691, 0.304, 2.086, 0.007,30, 30, 4,9,5,4,1,0,0,740091,707844,0,
L_00000533,150,1,3600,1,1,4592.000, 4592.000, 0.000, 4592.000, 4592.000,2.497, 2.484, 2.484, 0.168, 2.293, 0.004,22, 22, 1,3,1,2,0,0,0,732307,706097,0,
L_00000534,150,1,3600,1,1,3919.000, 3919.000, 0.000, 3919.000, 3917.000,1.890, 1.588, 1.875, 0.176, 1.593, 0.004,23, 23, 1,3,3,0,1,1,0,494448,475971,0,
L_00000535,150,1,3600,1,1,3863.000, 3863.000, 0.000, 3863.000, 3856.000,2.250, 1.754, 2.236, 0.228, 1.889, 0.005,23, 23, 1,3,3,0,1,1,0,697018,670395,0,
L_00000536,150,1,3600,1,1,4063.000, 4063.000, 0.000, 4063.000, 4054.000,3.061, 2.358, 3.048, 0.273, 2.675, 0.004,29, 29, 1,3,3,0,1,1,0,883920,853454,0,
